membership_id,state_id,source_key,source_file,source_row_index,row_status,temperature_C,mea_mass_fraction,co2_loading_mol_per_mol_mea,species,measurement_role,reported_basis,conversion_eligible,lifecycle_status,target_membership,target_eligible,eligibility_reason
Bottinger2008_state_041|OH-,Bottinger2008_state_041,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,41,reported,20,0.3,0.974,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_041|MEA + MEAH+,Bottinger2008_state_041,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,41,reported,20,0.3,0.974,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_042|CO2,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_042|MEA,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_042|MEAH+,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_042|MEACOO-,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_042|HCO3-,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_042|CO3^2-,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_042|H3O+,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_042|OH-,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_042|MEA + MEAH+,Bottinger2008_state_042,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,42,reported,40,0.3,0.125,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_043|CO2,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_043|MEA,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_043|MEAH+,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_043|MEACOO-,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_043|HCO3-,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_043|CO3^2-,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_043|H3O+,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_043|OH-,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_043|MEA + MEAH+,Bottinger2008_state_043,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,43,reported,40,0.3,0.205,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_044|CO2,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_044|MEA,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_044|MEAH+,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_044|MEACOO-,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_044|HCO3-,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_044|CO3^2-,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_044|H3O+,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_044|OH-,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_044|MEA + MEAH+,Bottinger2008_state_044,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,44,reported,40,0.3,0.236,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_045|CO2,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_045|MEA,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_045|MEAH+,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_045|MEACOO-,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_045|HCO3-,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_045|CO3^2-,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_045|H3O+,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_045|OH-,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_045|MEA + MEAH+,Bottinger2008_state_045,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,45,reported,40,0.3,0.28,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_046|CO2,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_046|MEA,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_046|MEAH+,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_046|MEACOO-,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_046|HCO3-,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_046|CO3^2-,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_046|H3O+,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_046|OH-,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_046|MEA + MEAH+,Bottinger2008_state_046,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,46,reported,40,0.3,0.343,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_047|CO2,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_047|MEA,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_047|MEAH+,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_047|MEACOO-,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_047|HCO3-,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,HCO3-,direct_zero,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_047|CO3^2-,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_047|H3O+,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_047|OH-,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_047|MEA + MEAH+,Bottinger2008_state_047,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,47,reported,40,0.3,0.354,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Bottinger2008_state_048|CO2,Bottinger2008_state_048,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,48,reported,40,0.3,0.46,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_048|MEA,Bottinger2008_state_048,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,48,reported,40,0.3,0.46,MEA,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Bottinger2008_state_048|MEAH+,Bottinger2008_state_048,Bottinger2008,data/reference/MEA/observations/liquid_speciation/Bottinger_2007_ChEq.csv,48,reported,40,0.3,0.46,MEAH+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
